stationId,name,fileType,lat,lon,site,sources,download_url
661040,Cabinda.AP CAB AGO,Custom-661040,-5.597,12.188,/WMO_Region_1_Africa/AGO_Angola/AGO_CAB_Cabinda.AP.661040_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CAB_Cabinda.AP.661040_TMYx.2004-2018.zip
661040,Cabinda.AP CAB AGO,TMYx,-5.597,12.188,/WMO_Region_1_Africa/AGO_Angola/AGO_CAB_Cabinda.AP.661040_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CAB_Cabinda.AP.661040_TMYx.2007-2021.zip
661040,Cabinda.AP CAB AGO,TMYx,-5.597,12.188,/WMO_Region_1_Africa/AGO_Angola/AGO_CAB_Cabinda.AP.661040_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CAB_Cabinda.AP.661040_TMYx.zip
661160,Noqui ZAI AGO,TMYx,-5.86728,13.43357,/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Noqui.661160_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Noqui.661160_TMYx.zip
661180,Mbanza.Congo ZAI AGO,TMYx,-6.27,14.247,/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Mbanza.Congo.661180_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Mbanza.Congo.661180_TMYx.2007-2021.zip
661180,Mbanza.Congo ZAI AGO,TMYx,-6.27,14.247,/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Mbanza.Congo.661180_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Mbanza.Congo.661180_TMYx.zip
661200,Soyo.A ZAI AGO,TMYx,-6.117,12.35,/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Soyo.A.661200_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Soyo.A.661200_TMYx.2007-2021.zip
661200,Soyo.A ZAI AGO,TMYx,-6.117,12.35,/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Soyo.A.661200_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Soyo.A.661200_TMYx.zip
661210,Maquela.Do.Zombo UIG AGO,TMYx,-6.033,15.117,/WMO_Region_1_Africa/AGO_Angola/AGO_UIG_Maquela.Do.Zombo.661210_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_UIG_Maquela.Do.Zombo.661210_TMYx.zip
661300,N-Zeto ZAI AGO,TMYx,-7.233,12.867,/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_N-Zeto.661300_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_N-Zeto.661300_TMYx.2007-2021.zip
661300,N-Zeto ZAI AGO,TMYx,-7.233,12.867,/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_N-Zeto.661300_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_N-Zeto.661300_TMYx.zip
661360,Toto UIG AGO,TMYx,-7.167,14.267,/WMO_Region_1_Africa/AGO_Angola/AGO_UIG_Toto.661360_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_UIG_Toto.661360_TMYx.zip
661361,Namibe NAM AGO,TMYx,-15.267,12.15,/WMO_Region_1_Africa/AGO_Angola/AGO_NAM_Namibe.661361_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_NAM_Namibe.661361_TMYx.2007-2021.zip
661361,Namibe NAM AGO,TMYx,-15.267,12.15,/WMO_Region_1_Africa/AGO_Angola/AGO_NAM_Namibe.661361_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_NAM_Namibe.661361_TMYx.zip
661365,Soyo ZAI AGO,TMYx,-6.133,12.367,/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Soyo.661365_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Soyo.661365_TMYx.2007-2021.zip
661365,Soyo ZAI AGO,TMYx,-6.133,12.367,/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Soyo.661365_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_ZAI_Soyo.661365_TMYx.zip
661400,Uige.AP UIG AGO,TMYx,-7.583,15.0,/WMO_Region_1_Africa/AGO_Angola/AGO_UIG_Uige.AP.661400_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_UIG_Uige.AP.661400_TMYx.zip
661420,Negage UIG AGO,TMYx,-7.683,15.367,/WMO_Region_1_Africa/AGO_Angola/AGO_UIG_Negage.661420_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_UIG_Negage.661420_TMYx.zip
661520,Dundo.AP LNO AGO,TMYx,-7.4,20.817,/WMO_Region_1_Africa/AGO_Angola/AGO_LNO_Dundo.AP.661520_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_LNO_Dundo.AP.661520_TMYx.2007-2021.zip
661520,Dundo.AP LNO AGO,TMYx,-7.4,20.817,/WMO_Region_1_Africa/AGO_Angola/AGO_LNO_Dundo.AP.661520_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_LNO_Dundo.AP.661520_TMYx.zip
661600,Luanda-Quatro.de.Fevereiro.Intl.AP LUA AGO,Custom-661600,-8.858,13.231,/WMO_Region_1_Africa/AGO_Angola/AGO_LUA_Luanda-Quatro.de.Fevereiro.Intl.AP.661600_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_LUA_Luanda-Quatro.de.Fevereiro.Intl.AP.661600_TMYx.2004-2018.zip
661600,Luanda-Quatro.de.Fevereiro.Intl.AP LUA AGO,TMYx,-8.858,13.231,/WMO_Region_1_Africa/AGO_Angola/AGO_LUA_Luanda-Quatro.de.Fevereiro.Intl.AP.661600_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_LUA_Luanda-Quatro.de.Fevereiro.Intl.AP.661600_TMYx.2007-2021.zip
661600,Luanda-Quatro.de.Fevereiro.Intl.AP LUA AGO,TMYx,-8.858,13.231,/WMO_Region_1_Africa/AGO_Angola/AGO_LUA_Luanda-Quatro.de.Fevereiro.Intl.AP.661600_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_LUA_Luanda-Quatro.de.Fevereiro.Intl.AP.661600_TMYx.zip
661720,NDalatando CNO AGO,TMYx,-9.283,14.917,/WMO_Region_1_Africa/AGO_Angola/AGO_CNO_NDalatando.661720_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CNO_NDalatando.661720_TMYx.2007-2021.zip
661720,NDalatando CNO AGO,TMYx,-9.283,14.917,/WMO_Region_1_Africa/AGO_Angola/AGO_CNO_NDalatando.661720_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CNO_NDalatando.661720_TMYx.zip
662150,Malanje MAL AGO,TMYx,-9.55,16.367,/WMO_Region_1_Africa/AGO_Angola/AGO_MAL_Malanje.662150_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_MAL_Malanje.662150_TMYx.2007-2021.zip
662150,Malanje MAL AGO,TMYx,-9.55,16.367,/WMO_Region_1_Africa/AGO_Angola/AGO_MAL_Malanje.662150_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_MAL_Malanje.662150_TMYx.zip
662260,Saurimo.AP LSU AGO,TMYx,-9.689,20.432,/WMO_Region_1_Africa/AGO_Angola/AGO_LSU_Saurimo.AP.662260_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_LSU_Saurimo.AP.662260_TMYx.2007-2021.zip
662260,Saurimo.AP LSU AGO,TMYx,-9.689,20.432,/WMO_Region_1_Africa/AGO_Angola/AGO_LSU_Saurimo.AP.662260_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_LSU_Saurimo.AP.662260_TMYx.zip
662400,Porto.Amboim.AP CUS AGO,TMYx,-10.726,13.761,/WMO_Region_1_Africa/AGO_Angola/AGO_CUS_Porto.Amboim.AP.662400_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CUS_Porto.Amboim.AP.662400_TMYx.zip
662600,Sumbe.AP CUS AGO,TMYx,-11.167,13.85,/WMO_Region_1_Africa/AGO_Angola/AGO_CUS_Sumbe.AP.662600_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CUS_Sumbe.AP.662600_TMYx.2007-2021.zip
662600,Sumbe.AP CUS AGO,TMYx,-11.167,13.85,/WMO_Region_1_Africa/AGO_Angola/AGO_CUS_Sumbe.AP.662600_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CUS_Sumbe.AP.662600_TMYx.zip
662700,Waku-Kungo.AP CUS AGO,TMYx,-11.417,15.117,/WMO_Region_1_Africa/AGO_Angola/AGO_CUS_Waku-Kungo.AP.662700_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CUS_Waku-Kungo.AP.662700_TMYx.zip
662850,Luena.AP MOX AGO,Custom-662850,-11.768,19.898,/WMO_Region_1_Africa/AGO_Angola/AGO_MOX_Luena.AP.662850_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_MOX_Luena.AP.662850_TMYx.2004-2018.zip
662850,Luena.AP MOX AGO,TMYx,-11.768,19.898,/WMO_Region_1_Africa/AGO_Angola/AGO_MOX_Luena.AP.662850_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_MOX_Luena.AP.662850_TMYx.2007-2021.zip
662850,Luena.AP MOX AGO,TMYx,-11.768,19.898,/WMO_Region_1_Africa/AGO_Angola/AGO_MOX_Luena.AP.662850_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_MOX_Luena.AP.662850_TMYx.zip
662960,Cazombo MOX AGO,TMYx,-11.867,22.9,/WMO_Region_1_Africa/AGO_Angola/AGO_MOX_Cazombo.662960_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_MOX_Cazombo.662960_TMYx.zip
663050,Lobito.AP BGU AGO,TMYx,-12.367,13.533,/WMO_Region_1_Africa/AGO_Angola/AGO_BGU_Lobito.AP.663050_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_BGU_Lobito.AP.663050_TMYx.zip
663100,Benguela.AP BGU AGO,Custom-663100,-12.609,13.404,/WMO_Region_1_Africa/AGO_Angola/AGO_BGU_Benguela.AP.663100_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_BGU_Benguela.AP.663100_TMYx.2004-2018.zip
663100,Benguela.AP BGU AGO,TMYx,-12.609,13.404,/WMO_Region_1_Africa/AGO_Angola/AGO_BGU_Benguela.AP.663100_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_BGU_Benguela.AP.663100_TMYx.2007-2021.zip
663100,Benguela.AP BGU AGO,TMYx,-12.609,13.404,/WMO_Region_1_Africa/AGO_Angola/AGO_BGU_Benguela.AP.663100_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_BGU_Benguela.AP.663100_TMYx.zip
663180,Huambo.AP HUA AGO,Custom-663180,-12.809,15.761,/WMO_Region_1_Africa/AGO_Angola/AGO_HUA_Huambo.AP.663180_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_HUA_Huambo.AP.663180_TMYx.2004-2018.zip
663180,Huambo.AP HUA AGO,TMYx,-12.809,15.761,/WMO_Region_1_Africa/AGO_Angola/AGO_HUA_Huambo.AP.663180_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_HUA_Huambo.AP.663180_TMYx.2007-2021.zip
663180,Huambo.AP HUA AGO,TMYx,-12.809,15.761,/WMO_Region_1_Africa/AGO_Angola/AGO_HUA_Huambo.AP.663180_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_HUA_Huambo.AP.663180_TMYx.zip
663250,Kuito BIE AGO,TMYx,-12.383,16.95,/WMO_Region_1_Africa/AGO_Angola/AGO_BIE_Kuito.663250_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_BIE_Kuito.663250_TMYx.2007-2021.zip
663250,Kuito BIE AGO,TMYx,-12.383,16.95,/WMO_Region_1_Africa/AGO_Angola/AGO_BIE_Kuito.663250_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_BIE_Kuito.663250_TMYx.zip
663900,Lubango.AP HUI AGO,Custom-663900,-14.925,13.575,/WMO_Region_1_Africa/AGO_Angola/AGO_HUI_Lubango.AP.663900_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_HUI_Lubango.AP.663900_TMYx.2004-2018.zip
663900,Lubango.AP HUI AGO,TMYx,-14.925,13.575,/WMO_Region_1_Africa/AGO_Angola/AGO_HUI_Lubango.AP.663900_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_HUI_Lubango.AP.663900_TMYx.2007-2021.zip
663900,Lubango.AP HUI AGO,TMYx,-14.925,13.575,/WMO_Region_1_Africa/AGO_Angola/AGO_HUI_Lubango.AP.663900_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_HUI_Lubango.AP.663900_TMYx.zip
664100,Menongue CCU AGO,TMYx,-14.65,17.683,/WMO_Region_1_Africa/AGO_Angola/AGO_CCU_Menongue.664100_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CCU_Menongue.664100_TMYx.zip
664220,Mocamedes NAM AGO,TMYx,-15.2,12.15,/WMO_Region_1_Africa/AGO_Angola/AGO_NAM_Mocamedes.664220_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_NAM_Mocamedes.664220_TMYx.2007-2021.zip
664220,Mocamedes NAM AGO,TMYx,-15.2,12.15,/WMO_Region_1_Africa/AGO_Angola/AGO_NAM_Mocamedes.664220_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_NAM_Mocamedes.664220_TMYx.zip
664470,Mavinga CCU AGO,TMYx,-15.833,20.35,/WMO_Region_1_Africa/AGO_Angola/AGO_CCU_Mavinga.664470_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CCU_Mavinga.664470_TMYx.zip
664500,Baia.Dos.Tigres.AP NAM AGO,TMYx,-16.6,11.717,/WMO_Region_1_Africa/AGO_Angola/AGO_NAM_Baia.Dos.Tigres.AP.664500_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_NAM_Baia.Dos.Tigres.AP.664500_TMYx.zip
664600,Pereira.D-Eca CNN AGO,TMYx,-17.083,15.733,/WMO_Region_1_Africa/AGO_Angola/AGO_CNN_Pereira.D-Eca.664600_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CNN_Pereira.D-Eca.664600_TMYx.2007-2021.zip
664600,Pereira.D-Eca CNN AGO,TMYx,-17.083,15.733,/WMO_Region_1_Africa/AGO_Angola/AGO_CNN_Pereira.D-Eca.664600_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CNN_Pereira.D-Eca.664600_TMYx.zip
664850,Rocadas CNN AGO,TMYx,-16.717,15.0,/WMO_Region_1_Africa/AGO_Angola/AGO_CNN_Rocadas.664850_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/AGO_Angola/AGO_CNN_Rocadas.664850_TMYx.zip
619680,Glorioso.Islands IE ATF,Custom-619680,-11.58278,47.28972,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Glorioso.Islands.619680_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Glorioso.Islands.619680_TMYx.2004-2018.zip
619680,Glorioso.Islands IE ATF,TMYx,-11.58278,47.28972,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Glorioso.Islands.619680_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Glorioso.Islands.619680_TMYx.2007-2021.zip
619680,Glorioso.Islands IE ATF,TMYx,-11.58278,47.28972,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Glorioso.Islands.619680_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Glorioso.Islands.619680_TMYx.zip
619700,Juan.De.Nova.Island-Saint.Christophe.Island IE ATF,Custom-619700,-17.05472,42.71194,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Juan.De.Nova.Island-Saint.Christophe.Island.619700_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Juan.De.Nova.Island-Saint.Christophe.Island.619700_TMYx.2004-2018.zip
619700,Juan.De.Nova.Island-Saint.Christophe.Island IE ATF,TMYx,-17.05472,42.71194,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Juan.De.Nova.Island-Saint.Christophe.Island.619700_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Juan.De.Nova.Island-Saint.Christophe.Island.619700_TMYx.2007-2021.zip
619700,Juan.De.Nova.Island-Saint.Christophe.Island IE ATF,TMYx,-17.05472,42.71194,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Juan.De.Nova.Island-Saint.Christophe.Island.619700_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Juan.De.Nova.Island-Saint.Christophe.Island.619700_TMYx.zip
619720,Europa.Island IE ATF,Custom-619720,-22.34417,40.34055,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Europa.Island.619720_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Europa.Island.619720_TMYx.2004-2018.zip
619720,Europa.Island IE ATF,TMYx,-22.34417,40.34055,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Europa.Island.619720_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Europa.Island.619720_TMYx.2007-2021.zip
619720,Europa.Island IE ATF,TMYx,-22.34417,40.34055,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Europa.Island.619720_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_IE_Europa.Island.619720_TMYx.zip
619960,Martin.De.Vivies.Stn-Amsterdam.Island AS ATF,Custom-619960,-37.79528,77.56917,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_AS_Martin.De.Vivies.Stn-Amsterdam.Island.619960_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_AS_Martin.De.Vivies.Stn-Amsterdam.Island.619960_TMYx.2004-2018.zip
619960,Martin.De.Vivies.Stn-Amsterdam.Island AS ATF,TMYx,-37.79528,77.56917,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_AS_Martin.De.Vivies.Stn-Amsterdam.Island.619960_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_AS_Martin.De.Vivies.Stn-Amsterdam.Island.619960_TMYx.2007-2021.zip
619960,Martin.De.Vivies.Stn-Amsterdam.Island AS ATF,TMYx,-37.79528,77.56917,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_AS_Martin.De.Vivies.Stn-Amsterdam.Island.619960_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_AS_Martin.De.Vivies.Stn-Amsterdam.Island.619960_TMYx.zip
619970,Alfred.Faure.Stn-Possession.Island CR ATF,Custom-619970,-46.4325,51.85667,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_CR_Alfred.Faure.Stn-Possession.Island.619970_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_CR_Alfred.Faure.Stn-Possession.Island.619970_TMYx.2004-2018.zip
619970,Alfred.Faure.Stn-Possession.Island CR ATF,TMYx,-46.4325,51.85667,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_CR_Alfred.Faure.Stn-Possession.Island.619970_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_CR_Alfred.Faure.Stn-Possession.Island.619970_TMYx.2007-2021.zip
619970,Alfred.Faure.Stn-Possession.Island CR ATF,TMYx,-46.4325,51.85667,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_CR_Alfred.Faure.Stn-Possession.Island.619970_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_CR_Alfred.Faure.Stn-Possession.Island.619970_TMYx.zip
619980,Port.Aux.Francais-Kerguelen.Islands KG ATF,Custom-619980,-49.35222,70.24333,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_KG_Port.Aux.Francais-Kerguelen.Islands.619980_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_KG_Port.Aux.Francais-Kerguelen.Islands.619980_TMYx.2004-2018.zip
619980,Port.Aux.Francais-Kerguelen.Islands KG ATF,TMYx,-49.35222,70.24333,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_KG_Port.Aux.Francais-Kerguelen.Islands.619980_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_KG_Port.Aux.Francais-Kerguelen.Islands.619980_TMYx.2007-2021.zip
619980,Port.Aux.Francais-Kerguelen.Islands KG ATF,TMYx,-49.35222,70.24333,/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_KG_Port.Aux.Francais-Kerguelen.Islands.619980_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/ATF_French_Southern_Territories/ATF_KG_Port.Aux.Francais-Kerguelen.Islands.619980_TMYx.zip
643900,Bujumbura.Intl.AP BM BDI,Custom-643900,-3.324,29.319,/WMO_Region_1_Africa/BDI_Burundi/BDI_BM_Bujumbura.Intl.AP.643900_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/BDI_Burundi/BDI_BM_Bujumbura.Intl.AP.643900_TMYx.2004-2018.zip
643900,Bujumbura.Intl.AP BM BDI,TMYx,-3.324,29.319,/WMO_Region_1_Africa/BDI_Burundi/BDI_BM_Bujumbura.Intl.AP.643900_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/BDI_Burundi/BDI_BM_Bujumbura.Intl.AP.643900_TMYx.2007-2021.zip
643900,Bujumbura.Intl.AP BM BDI,TMYx,-3.324,29.319,/WMO_Region_1_Africa/BDI_Burundi/BDI_BM_Bujumbura.Intl.AP.643900_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/BDI_Burundi/BDI_BM_Bujumbura.Intl.AP.643900_TMYx.zip
643970,Muyinga MY BDI,TMYx,-2.833,30.333,/WMO_Region_1_Africa/BDI_Burundi/BDI_MY_Muyinga.643970_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/BDI_Burundi/BDI_MY_Muyinga.643970_TMYx.zip
653060,Kandi AL BEN,Custom-653060,11.133,2.933,/WMO_Region_1_Africa/BEN_Benin/BEN_AL_Kandi.653060_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/BEN_Benin/BEN_AL_Kandi.653060_TMYx.2004-2018.zip
653060,Kandi AL BEN,TMYx,11.133,2.933,/WMO_Region_1_Africa/BEN_Benin/BEN_AL_Kandi.653060_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/BEN_Benin/BEN_AL_Kandi.653060_TMYx.2007-2021.zip
653060,Kandi AL BEN,TMYx,11.133,2.933,/WMO_Region_1_Africa/BEN_Benin/BEN_AL_Kandi.653060_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/BEN_Benin/BEN_AL_Kandi.653060_TMYx.zip
653190,Natitingou AK BEN,Custom-653190,10.317,1.383,/WMO_Region_1_Africa/BEN_Benin/BEN_AK_Natitingou.653190_TMYx.2004-2018.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/BEN_Benin/BEN_AK_Natitingou.653190_TMYx.2004-2018.zip
653190,Natitingou AK BEN,TMYx,10.317,1.383,/WMO_Region_1_Africa/BEN_Benin/BEN_AK_Natitingou.653190_TMYx.2007-2021.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/BEN_Benin/BEN_AK_Natitingou.653190_TMYx.2007-2021.zip
653190,Natitingou AK BEN,TMYx,10.317,1.383,/WMO_Region_1_Africa/BEN_Benin/BEN_AK_Natitingou.653190_TMYx.zip,onebuilding,https://climate.onebuilding.org/WMO_Region_1_Africa/BEN_Benin/BEN_AK_Natitingou.653190_TMYx.zip
